"Host.ID","Host.Name","Host.Since","Host.Location","Host.About","Host.Response.Time","Host.Response.Rate","Host.Listings.Count","Host.Verifications","Host Has Profile Pic","Host Identity Verified","Host Is Superhost"
8158807,"Olga",2013-08-14,"Madrid, Community of Madrid, Spain","","within an hour",100,1,"email,phone,reviews",TRUE,FALSE,FALSE
32099032,"Arantxa",2015-04-28,"Madrid, Community of Madrid, Spain","¡Hola!

Me llamo Arantxa. Soy  de Madrid y aunque me licencié en Derecho actualmente me dedico a escribir relatos, artículos para blogs e ebooks. Me encanta conocer gente que me inspire historias.  Me encanta viajar por el mundo para disfrutar de la gente y de lugares maravillosos (Birmania, Malasia, Indonesia, Cuba, Brasil).

Mi apartamento es acogedor y original. Es un dúplex para dos personas con todo lo necesario para una estancia cómoda. Está situado en una de las zonas más nuevas de Madrid, el Ensanche de Vallecas. Se trata de una zona muy tranquila y con todos los servicios necesarios. 

Os espero en Madrid, para acogeros en mi apartamento y ayudaros en lo que necesitéis. 

¡Gracias!

Un saludo. 

Arantxa",NA,NA,1,"email,phone,reviews,jumio",TRUE,TRUE,FALSE
64954960,"Jenni",2016-03-29,"Santiago de Compostela, Galicia, Spain","","within an hour",87,2,"email,phone,reviews,jumio,government_id",TRUE,TRUE,TRUE
103116514,"Elisabeth",2016-11-09,"Madrid, Community of Madrid, Spain","Soy una persona tranquila, disfruto compartir en familia, amo el arte culinario y dicen que se me da bien, me gusta el intercambio cultural.","within a few hours",100,1,"email,phone,reviews",TRUE,FALSE,FALSE
88307150,"Carmen",2016-08-06,"Madrid, Community of Madrid, Spain","Soy una persona muy abierta y comunicativa, me gusta las relaciones con la gente, la buena conversación, la buena educación, el orden y las personas respetuosas, mi gran cuenta pendiente son los idiomas, no hablo idiomas. Soy activa y me gusta reír. Me encanta la buena cocina y disfruto cocinando. Soy optimista por excelencia. Bueno un poco por encima así es como soy.","within a day",100,1,"email,phone,facebook,reviews",TRUE,FALSE,FALSE
108860717,"Sonimar",2016-12-28,"Madrid, Community of Madrid, Spain","","within an hour",100,1,"email,phone,facebook,google,reviews,jumio,offline_government_id,government_id",TRUE,TRUE,FALSE
65325251,"Alfredo",2016-04-01,"Lima, Lima, Peru","",NA,NA,1,"email,phone,facebook,reviews,jumio,government_id",TRUE,TRUE,FALSE
25762936,"Martin",2015-01-07,"Madrid, Community of Madrid, Spain","","within an hour",100,2,"phone,reviews,work_email",TRUE,FALSE,FALSE
105291555,"Yolanda",2016-11-27,"ES","I am interesting in learning English that´s why I rent a room.","within a few hours",100,1,"email,phone",TRUE,FALSE,FALSE
4959766,"Mayra",2013-02-04,"Madrid, Community of Madrid, Spain","","within a day",100,1,"email,phone,reviews,jumio,offline_government_id,government_id",TRUE,TRUE,FALSE
53343036,"Luna",2016-01-04,"Santa Cruz de la Zarza, Castilla-La Mancha, Spain","Spanish-German girl, love to have guests and will love to share my home with you :)","within a few hours",100,2,"email,phone,facebook,reviews",TRUE,FALSE,FALSE
31284815,"Esther",2015-04-15,"London, United Kingdom","","within an hour",100,3,"email,phone,facebook,reviews",TRUE,FALSE,FALSE
1280726,"Mallory",2011-10-12,"St. Joseph, Minnesota, United States","I'm Mallory and I live in Minnesota in the US. I love travel and to meet new people!",NA,NA,1,"email,phone,reviews",TRUE,FALSE,FALSE
7677692,"Carin",2013-07-23,"New York, New York, United States","Hey there! I have been living in Madrid for about 3 months. I am originally from Miami. My home is available for you to use! Hope you enjoy as much as I do :) 

P.S. I don't have my cat in Madrid. My reviews mention him for my Brooklyn apartment.",NA,NA,2,"email,phone,reviews,kba",TRUE,TRUE,FALSE
11480011,"Cristian",2014-01-20,"Madrid, Community of Madrid, Spain","Soy ingeniero industrial que trabaja como comercial de exportación para una empresa alemana.
Me considero una persona extrovertida y divertida, con ganas de pasarlo bien.
Igualmente soy respetuoso y alegre.
Si quieres saber más avisame.
Un saludo","within a few hours",92,1,"email,phone,facebook,reviews,jumio",TRUE,TRUE,FALSE
63887200,"Marta",2016-03-21,"Madrid, Community of Madrid, Spain","","within an hour",100,1,"phone,facebook,reviews,jumio,government_id",TRUE,FALSE,FALSE
57104147,"Luis",2016-02-02,"ES","",NA,NA,1,"email,phone",TRUE,FALSE,FALSE
12691164,"Vereniz",2014-03-01,"Madrid, Community of Madrid, Spain","Somos una pareja joven, casada y sin hijos. Yo soy Peruana y mi esposo Javier es Español, llevamos juntos mas de 10 años.
Yo trabajo como administrativa para un Banco y Javi trabaja en carpintería de forma independiente,  nos gusta conocer a gente simpática, comunicativa y agradable.
Soy una peruana enamorada de mi país, pero adoro España, es mi País adoptivo y donde conocí a mi chico.
Nos encanta conocer sitios nuevos, donde comer y beber sea toda una experiencia. Soy una ""adicta"" al buen vino y a la buena mesa.
Somos anfitriones en nuestro departamento de Madrid, y hasta el día de hoy las experiencias han sido muy positivas y alentadoras. Conocer a gente dinámica, respetuosa y sociable nos anima a seguir haciéndolo y seguir manteniendo esta buena comunicación.
A VIVIR!! :)","within an hour",100,1,"email,phone,reviews",TRUE,FALSE,FALSE
22729104,"Pablo",2014-10-19,"Madrid, Community of Madrid, Spain","","within an hour",91,1,"email,phone,reviews,work_email",TRUE,FALSE,FALSE
11285689,"Corinne",2014-01-14,"Madrid, Community of Madrid, Spain","I love to travel and experience new places, specially cities. I really enjoy living in the centre of Madrid, discover hidden spots and the best places to read a book, drink a glass of wine, eat or just enjoy de beauty of the city. If you are interested in theatre, art, wine and food i am more than happy to help you with tips where to go. It is a pleasure for me to share my favourite spots with my guests and help you to feel like at home in Madrid. I speak German, Spanish, English, French and a bit Italian, so there is usually no problem to communicate with me.","within an hour",100,1,"email,phone,facebook,reviews,jumio",TRUE,TRUE,TRUE
41372542,"Silvia",2015-08-13,"Madrid, Community of Madrid, Spain","","within an hour",100,1,"email,phone,reviews,jumio",TRUE,TRUE,TRUE
16177101,"Javier -",2014-05-30,"Madrid, Community of Madrid, Spain","Los viajes que más me gustan son los de aventura en la naturaleza.","within an hour",100,2,"email,phone,reviews,jumio,work_email",TRUE,TRUE,FALSE
24122898,"Mamen-Helion",2014-11-24,"Madrid, Community of Madrid, Spain","","within an hour",100,2,"email,phone,reviews",TRUE,FALSE,FALSE
22532297,"Ignacio",2014-10-14,"Madrid, Community of Madrid, Spain","Hello, my name is Ignacio, I live in Plaza Mayor the main and most carysmatic square in the city. I love gardening and arts.","within an hour",100,1,"email,phone,reviews",TRUE,FALSE,TRUE
96804915,"Gius",2016-09-26,"ES","","within an hour",100,3,"email,phone,reviews",TRUE,FALSE,FALSE
80228133,"Daniel",2016-06-27,"Madrid, Community of Madrid, Spain","Hola! Soy de Galicia pero llevo en Madrid más de veinte años, me gusta el cine y la música y trabajo en el medio turístico como tour operador local así que si queréis hacer una ruta por Madrid o alrededores no tenéis más que decírmelo y os propongo algo además de aplicaros un descuento ;)","within an hour",100,2,"email,phone,reviews,work_email",TRUE,FALSE,FALSE
61051791,"Fran",2016-03-01,"Madrid, Community of Madrid, Spain","Soy una persona de trato fácil y que me encanta relacionarme y conocer gente. Me gusta pasar mi tiempo descubriendo sitios nuevos, viajando y aprendiendo de todo lo nuevo.","within a few hours",90,4,"email,phone,reviews",TRUE,FALSE,FALSE
12183135,"Angel Luis",2014-02-12,"Madrid, Community of Madrid, Spain","","within a day",90,1,"email,phone,reviews,jumio,government_id",TRUE,TRUE,TRUE
8077001,"Adrian Y Miguel",2013-08-11,"Madrid, Community of Madrid, Spain","Adrian is Interior designer and Miguel workd in the tourism industry. We both are in love with Madrid and everything what the city has to offer.
Love travelling, listening to music (crazy about Opera and Lied), good dinning and keep discovering the best secret places in town.
Friendly, service-oriented, and open minded.","within an hour",100,1,"email,phone,reviews,jumio,selfie,government_id,identity_manual",TRUE,TRUE,FALSE
45855999,"Bokyung",2015-10-05,"Madrid, Community of Madrid, Spain","Hola, I am a Korean girl who lives in Madrid. I love to travel and meet people from all around the world.","within an hour",100,1,"email,phone,reviews,jumio",TRUE,TRUE,FALSE
17804902,"Maryama",2014-07-08,"Madrid, Community of Madrid, Spain","Soy una persona joven, dinámica y detallista. Trabajo con alojamientos desde hace mas de 11 años en Madrid . Espero hacer de tu estancia unos días inolvidables.","a few days or more",20,1,"email,phone,reviews",TRUE,FALSE,FALSE
34999628,"Pat",2015-06-04,"US","",NA,NA,1,"phone",TRUE,FALSE,FALSE
12888299,"Elena",2014-03-07,"Madrid, Community of Madrid, Spain","Vivo en esta preciosa ciudad desde hace algunos meses, y ha sido un placer descubrirla por la cantidad de oportunidades, ocio, personas y experiencias que te ofrece.

Me gusta la relación con los seres humanos, compartir una bonita charla, un café, una cerveza, o simplemente ayudarte a que te encuentres como en casa, durante tu estancia, en ésta maravillosa ciudad.","within an hour",100,1,"email,phone,reviews,jumio,offline_government_id,government_id",TRUE,TRUE,FALSE
8608997,"Jana",2013-09-03,"Madrid, Community of Madrid, Spain","Soy una chica madrileña de 34 años. Educadora social y Arteterapeuta.
Vivo con mi gatita. 
Me encanta viajar. el arte y conocer gente nueva.","within a day",100,1,"email,phone,reviews,jumio",TRUE,TRUE,FALSE
47410479,"Pedro",2015-10-25,"Madrid, Community of Madrid, Spain","me gusta ofrecer el apartamento como me gusta encontrar un alojamiento cuando viajo","within an hour",100,2,"email,phone,reviews",TRUE,FALSE,TRUE
6649054,"Pedram",2013-05-30,"Madrid, Community of Madrid, Spain","photographer & filmmaker","within a day",100,1,"email,phone,reviews",TRUE,FALSE,FALSE
62739184,"Carmen",2016-03-13,"Madrid, Community of Madrid, Spain","Hi there! I am Carmen, a journalist that loves Madrid, reading, music and travelling :) I would be happy to help you while you are in the city, even offer you some recommendations according to your likes :)
¡Hola! Me llamo Carmen, soy periodista y vivo en Madrid. Me gusta mucho la música, leer y viajar. Mientras estés en mi ciudad me encantará recomendarte sitios de acuerdo a tus intereses :)","within an hour",100,1,"email,phone,reviews",TRUE,FALSE,TRUE
36849612,"María Del Prado",2015-06-27,"Madrid, Community of Madrid, Spain","","within an hour",100,1,"email,phone,reviews",TRUE,FALSE,FALSE
42228025,"Andreina",2015-08-22,"Caracas, Capital District, Venezuela","","within an hour",100,1,"email,phone,facebook,reviews",TRUE,FALSE,FALSE
15506533,"Cristina",2014-05-14,"Madrid, Community of Madrid, Spain","","within a day",100,1,"email,phone,reviews,jumio,work_email",TRUE,TRUE,FALSE
37960508,"Pao",2015-07-09,"Madrid, Community of Madrid, Spain","","within a day",100,1,"email,phone,facebook,reviews",TRUE,FALSE,FALSE
25779103,"David & Sergio",2015-01-08,"Madrid, Community of Madrid, Spain","Hello!, We are David & Sergio, two travel fanatics who think world is much more smaller than it appears. Nothing looks far away if you find someone to share your trip, and even the smallest place on Earth has something to learn about. This is why we think there are thousands of places to feel like at home.

¡Hola! Somos David y Sergio, dos fanáticos del turismo, que creemos que el mundo no es tan grande como parece. No hay ningún destino lejano si disfrutas del camino y de la compañía apropiada. Porque estamos seguros que hasta el rincón más pequeño del planeta tiene algo de lo que aprender, sabemos que hay mil rincones en el mundo donde es fácil sentirse como en casa.","within an hour",100,1,"email,phone,google,reviews",TRUE,FALSE,FALSE
21807514,"Fernando",2014-09-26,"Madrid, Community of Madrid, Spain","Dear guest,

Better than telling you in detail about me, I would beg you please to have a look at several of my wonderful 5 stars, 398 Airbnb evaluations as Super Host I am so happy and proud of, since I first started hosting in October 2014 :)

Be sure I always give my very best, in order to be a fantastic host with every single guest. And I also do my very best, in order to make all of you feel comfortable and at home! ;)

I wish my tips will help you to enjoy a great time in Madrid and to get in love with my city :)

And my wish will not just be becoming your very best host ever, but also becoming your FRIEND :)

On the other side, to know me a little bit better, you can also have a look at my Couch Surf profile (Fernando García Tesón, in Madrid), with my wonderful 83 References and my 131 Friends :) 

What can I say about myself?? I love travelling and always meeting new friends, nice people... discovering new places and interesting cultures throughout the world!!! ;)

I've already been in more than 50 countries, but I would like to know the whole world!!!!! It enriches you so much as a person to know so many places, countries, people, cultures... 

I could be travelling the whole year... But not that kind of holidays in 5 stars resorts!!! Because it's too artificial!! and there you´ll never know the real culture and customs of the places you visit and the people you meet. And what I really love is meeting good friends all over the world :)

See you soon, my dear guest and friend!! :)
-------------------------------------------------
Dear guest,

If you want to enjoy the City Center, while being hosted in the best and most exclusive district of Madrid, my apartment is the perfect place for you :)

You will for sure be very happy to have chosen me to be your host!

Welcome home, my friend :)

P.D.: For those of you wanting to join a Master in IE Business School, I want you to know I have already hosted MANY IE students since October 2014 and all the experiences have been simply great!!  My apartment is about 7 minutes walking to IE Business School :)","within an hour",100,4,"email,phone,reviews,jumio",TRUE,TRUE,TRUE
24232426,"Victoria",2014-11-27,"Palma, Balearic Islands, Spain","","within a day",90,1,"email,phone,reviews",TRUE,FALSE,FALSE
2055047,"Eduardo",2012-04-02,"Madrid, Madrid, Spain","I'm originally from the U.S.A.  When I turned 40 and entered mid-life crisis, I opted to escape life in Washington DC.  I gave away my Armani business suits, sold my BMW and invested in a Backpack, a Tent, a Sleeping Bag and a EurRail train pass.  I traveled throughout Europe for 3 months until I decided to plant some temporary roots in Madrid where I have lived since.  I have no regrets.  Teaching English, traveling, and hosting is my passion.

My world is a better place THANKS to the wonderful GUESTS who have shared their time, their culture and their life experience with me.",NA,NA,1,"email,phone,reviews,jumio",TRUE,TRUE,FALSE
8936601,"Ben",2013-09-19,"Madrid, Community of Madrid, Spain","Hola, soy Ben y llevo unos meses viviendo en Madrid tras pasar ocho años en Barcelona. Soy inglés y trabajo de periodista deportivo. Me encanta viajar y conocer gente. Me considero una persona tranquila y muy positiva.

Hi, I'm Ben. I have been living in Madrid for a few months now after eight years in Barcelona. I'm English and work as a sports journalist here. I love to travel and meet people and consider myself a very laid-back and positive person.","within a few hours",100,2,"email,phone,reviews,jumio",TRUE,TRUE,FALSE
